uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"12e9a415-63ba-4dd6-b0a1-16c7be19ca75","CLBJ_001.basePlot.vst","2019-11-15","D11","CLBJ","CLBJ_001","tower","deciduousForest",33.397987,-97.568339,"WGS84",20.1,633141.64,3696324.98,"14N",278.1,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","31|40|41","Y","31|40|41","N",,"noneSelected","noneSelected",400,400,400,,,,
"286d5654-672a-4ddf-ae6f-2b5442515e0d","CLBJ_006.basePlot.vst","2019-11-15","D11","CLBJ","CLBJ_006","tower","deciduousForest",33.398235,-97.566725,"WGS84",20.1,633291.37,3696354.54,"14N",275.8,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","31|32","Y","presentInAll","N",,"noneSelected","noneSelected",400,400,400,,,,
"8acd7c9b-cd92-4f95-8723-1d2dc04bc19b","CLBJ_030.basePlot.vst","2019-11-15","D11","CLBJ","CLBJ_030","tower","grasslandHerbaceous",33.398512,-97.567356,"WGS84",10.1,633232.27,3696384.45,"14N",276.0,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","32|40|41","Y","presentInAll","N",,"noneSelected","noneSelected",400,400,400,,,,
"60b1bef9-bf5d-4a4e-90d7-fbecc0975c84","CLBJ_020.basePlot.vst","2019-11-15","D11","CLBJ","CLBJ_020","tower","grasslandHerbaceous",33.396611,-97.567385,"WGS84",10.1,633232.47,3696173.63,"14N",277.4,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y","32|41","N",,"noneSelected","noneSelected",400,400,400,,,,
"65166387-1b5d-4b5e-9f1c-3d533dbfb56e","CLBJ_010.basePlot.vst","2019-11-15","D11","CLBJ","CLBJ_010","tower","deciduousForest",33.397139,-97.566099,"WGS84",10.1,633351.27,3696233.82,"14N",275.4,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","31","Y","41","N",,"noneSelected","noneSelected",400,400,400,,,,
"0d0a323a-a66e-4a76-97a2-5fa348d3b05b","CLBJ_027.basePlot.vst","2019-11-18","D11","CLBJ","CLBJ_027","tower","deciduousForest",33.400156,-97.569270,"WGS84",10.1,633051.75,3696564.29,"14N",273.2,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","40_1","Y","40","10","noneSelected",400,80,400,,,,
"f5c9254e-b55d-4033-9762-dbc86099143d","CLBJ_008.basePlot.vst","2019-11-18","D11","CLBJ","CLBJ_008","tower","deciduousForest",33.399913,-97.569922,"WGS84",10.1,632991.48,3696536.51,"14N",271.9,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","Y","32|40","10","noneSelected",400,80,400,,,,
"d6962b55-8118-4217-8987-3b3bce781697","CLBJ_012.basePlot.vst","2019-11-19","D11","CLBJ","CLBJ_012","tower","deciduousForest",33.402587,-97.569224,"WGS84",10.1,633052.32,3696833.90,"14N",270.7,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"0a258295-4e9b-45f7-a337-22b65d3a5467","CLBJ_014.basePlot.vst","2019-11-20","D11","CLBJ","CLBJ_014","tower","deciduousForest",33.405860,-97.571438,"WGS84",10.1,632841.43,3697193.98,"14N",261.2,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","Y","40|41","25","noneSelected",400,200,400,,,,
"88fbd912-4646-4909-8edb-12921de9ba30","CLBJ_022.basePlot.vst","2019-11-20","D11","CLBJ","CLBJ_022","tower","deciduousForest",33.406164,-97.572393,"WGS84",10.1,632752.16,3697226.47,"14N",261.3,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","31_1","Y","31|32|40","25","noneSelected",400,200,400,,,,
"2e760c52-caea-44b5-bc27-5d45f021b467","CLBJ_009.basePlot.vst","2019-11-22","D11","CLBJ","CLBJ_009","tower","deciduousForest",33.405348,-97.572739,"WGS84",10.1,632721.22,3697135.55,"14N",267.7,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","32","Y","presentInAll","Y","31|32|40","25","noneSelected",400,200,400,,,,
"038f7cfe-6f57-47a7-a92c-213ed7d06b32","CLBJ_018.basePlot.vst","2019-11-22","D11","CLBJ","CLBJ_018","tower","deciduousForest",33.405618,-97.573378,"WGS84",10.1,632661.39,3697164.67,"14N",266.8,0.1,"vst_CLBJ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","40","Y","32|40|41","Y","31|32|40|41","noneSelected","noneSelected",400,400,400,,,,
