uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"cc1db0bb-f1f5-457a-bd63-27b9dcaddc07","NIWO_007.basePlot.vst","2019-09-19","D13","NIWO","NIWO_007","distributed","evergreenForest",40.037740,-105.562157,"WGS84",20.1,452040.74,4432097.36,"13N",3171.0,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","31_4","N",,"25","noneSelected",400,200,400,,,,
"48b10e66-f62f-4b5f-ba30-cce7e9f72da0","NIWO_003.basePlot.vst","2019-09-23","D13","NIWO","NIWO_003","distributed","grasslandHerbaceous",40.051247,-105.565041,"WGS84",20.1,451804.21,4433598.08,"13N",3494.9,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y","31|40|41","N",,"noneSelected","noneSelected",400,400,400,,,,
"23379f7e-fa6d-4fb3-9073-b4c1e3ca693b","NIWO_006.basePlot.vst","2019-09-23","D13","NIWO","NIWO_006","distributed","grasslandHerbaceous",40.055052,-105.561551,"WGS84",20.1,452104.56,4434018.53,"13N",3469.3,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y","31","N",,"noneSelected","noneSelected",400,400,400,,,,
"bc81b785-6f54-48fe-9733-75b7127f1b80","NIWO_008.basePlot.vst","2019-09-23","D13","NIWO","NIWO_008","distributed","grasslandHerbaceous",40.054475,-105.567876,"WGS84",20.1,451564.68,4433957.90,"13N",3500.3,0.1,"vst_NIWO_2019",,,,"NEON.DOC.000987vH","N","N",,"N",,"N",,"noneSelected","noneSelected",,,,,,,
"efc5df23-804d-4ed0-84d1-121ce08d905e","NIWO_023.basePlot.vst","2019-09-23","D13","NIWO","NIWO_023","distributed","grasslandHerbaceous",40.056627,-105.569307,"WGS84",20.1,451444.15,4434197.54,"13N",3453.8,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y","31|32|40","N",,"noneSelected","noneSelected",400,400,400,,,,
"1885be25-ab9d-4810-b78d-0d2ea4946fbb","NIWO_018.basePlot.vst","2019-09-24","D13","NIWO","NIWO_018","distributed","grasslandHerbaceous",40.052498,-105.584022,"WGS84",20.1,450186.11,4433747.38,"13N",3476.4,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y","31|40|41","N",,"noneSelected","noneSelected",400,400,400,,,,
"e0012d79-3016-408f-afe4-31aa199275e9","NIWO_024.basePlot.vst","2019-09-24","D13","NIWO","NIWO_024","distributed","grasslandHerbaceous",40.057098,-105.584770,"WGS84",20.1,450125.66,4434258.36,"13N",3548.6,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y","32|40|41","N",,"noneSelected","noneSelected",400,400,400,,,,
"cad596e3-0aaf-441e-a1bf-49020f1c189a","NIWO_013.basePlot.vst","2019-09-24","D13","NIWO","NIWO_013","distributed","grasslandHerbaceous",40.059545,-105.583047,"WGS84",20.1,450274.39,4434529.00,"13N",3513.1,0.1,"vst_NIWO_2019",,,,"NEON.DOC.000987vH","N","N",,"N",,"N",,"noneSelected","noneSelected",,,,,,,
"f14f9b90-3c72-4784-ae0b-e8ea731bd5f2","NIWO_002.basePlot.vst","2019-09-26","D13","NIWO","NIWO_002","distributed","evergreenForest",40.041058,-105.547043,"WGS84",20.1,453332.43,4432457.60,"13N",3059.6,0.2,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",400,400,400,,,,
"90dd3b57-992c-4213-93a8-e416c6541008","NIWO_017.basePlot.vst","2019-09-30","D13","NIWO","NIWO_017","distributed","evergreenForest",40.041511,-105.567421,"WGS84",20.1,451594.32,4432518.76,"13N",3240.1,0.1,"vst_NIWO_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","32_4","N",,"10","noneSelected",400,80,400,,,,
